Usuario,Comentario,url_instagram
paulaandrea_pri,"Es buen mozo, excelente facha, tiene clase ….Vamos presidente!!!",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
naty.mch,❤️❤️❤️❤️ grande mi presidente a todo terreno 👏 esta si que es la vencida 💪,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cmadinagoitiac,POR AMOR A CHILE ❤️🇨🇱🙏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elizabeth.gonzalezmunoz,"Muy bien José Antonio, futuro Presidente de Chile 🇨🇱",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
armandoruiztagle,Kast presidente en nuestro querido Puerto Montt!!! 🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
valdiviasylvia,Hay que buscar los Apoderados de mesa con tiempo,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sarinpinguin96,Mi presidente 🙌 Vamos que recuperaremos nuestro país 💪,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
almendra_trigo,@sarinpinguin96 💪💪💪💪💪💪🇨🇱🇨🇱🇨🇱🇨🇱👏👏👏🔥🙌❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
franciscoinsunza4,@sarinpinguin96 de quién ????,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sweethousedolls,Grande Kast Presidente!❤️👏👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marcosvp039,🙌 Un Grande 🙌 mi Presidente 🙌,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aldocabrera819,Vamos Mi Presidente a Recuperar Chile 🇨🇱❤️💪🏻,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudiaceciliavictoriajv,"Que así sea, Kast Presidente💪🇨🇱👏",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sergioo_marquezz_,Dios bendiga a chile y el capitalismo ❤️🇨🇱🕊,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alfredo_h_zuniga,@sergioo_marquezz_ 😂😂😂😂😂😂😂😂,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
srapily,Nuestro presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
merinopatrcio,GRANDE MI PRESIDENTE,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jessica_diaz.carrillo,"🇨🇱🇨🇱👏👏👏Kast, Presidente",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
martasanhuezavasquez,💪💪💪🙌🙌🙌🙌🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mthenriquez,Kast no se rinde. Nosotros tampoco 💪🏼🇨🇱♥️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
tamarita2397,Debería venir a coelemu otra vez @joseantoniokast,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
valdiviasylvia,El mejor candidato para presidente viva CHILE LIbre,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alfredo_h_zuniga,@valdiviasylvia 😂😂😂😂😂😂😂😂,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
olivia.torres.g,👏👏 excelente 💪💪💯 Kast presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
patricio_1520,El presidente que Chile se merece,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
erwinmiguel16,Nooooo creo 😂😂,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
allyson_vargas_contanzo,Totalmente cierto,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
franciscoinsunza4,😂😂😂😂😂😂😂😂 de diputado no hizo nada y lo quieren de presidente 😂😂😂😂,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rod_ferrers,Que gran recibimiento al futuro presidente 🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
idarosarioreyesherrera,Kast presidente y no hay más ❤️👏🇨🇱🤝,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
abello1072,Grande kast,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
javito_020,Primero 🇨🇱💪,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
kastporchile,PRESIDENTE 🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_enlarama,JARA PRESIDENTA!,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
anticomunista.__,"Vamos presidente, a recuperar Chile @joseantoniokast ❤️❤️🤪🇨🇱🇨🇱🇨🇱",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pasepul,Vota 2 vota Kast 🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
samir_kipsain,🇨🇱🇨🇱🇨🇱🇨🇱paga las contribuciones primero alemán,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cath.y4509,@samir_kipsain ?,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudiaalejandragutierrezal,%#kastpresidente 🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_enlarama,"JARA PRESIDENTA! 🇨🇱 De conchali a la moneda, una patriota pero de verdad!!!!! 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
franciscasharps,👏👏👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
vale._.cs._,Cuando por Punta Arenas presidente ❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gabi_fer_a,🔥🔥🔥🙌🙌🙌👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
crazynurse2019,Excelente 👏🏻👏🏻👏🏻... Gracias a todas esas personas que fueron a esperarlo!!!,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
galazkuschel.carolina,👏👏👏💪💪,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gabrielceainostroza,El próximo presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
angelesmaap,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lolitmor,👏👏👏💪🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aambiado,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱👏👏👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
solcitovn,Mi presidente ❤️🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cynthia_bustosll,"Esto no lo muestran en la tv, gran recibimiento!!!! 💪🇨🇱",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
goodvibees._,🙌🙌,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
solysol_22,Mi Presidente lo mi Presidente usted será el que nos devielva el chile de antes del ESTALLIDO DELICTUAL..,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cocacato,José Antonio Kast y no hay otro,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sandramazuela,👏👏👏🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
flaka_s,😍🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gera02955,Kast presidente de Chile,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elias_hidalgodemo20,🇨🇱💪,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mangelalva77,"Podían venir a los pueblos chicos,soy de Hornopiren , jamás ha venido un candidato.",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
hilda.b.hernandez.1,"Futuro presidente de Chile 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱. Lujo de presidente será, por fin una persona culta, preparada, estudioso, siempre en terreno recorriendo Chile y países para sacar buenas experiencias para nuestra patria tan vapuleada. Será un orgullo para nuestra patria, tan vapuleada",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jacqueline.zarate.921,👏👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
irisramosmartinez,🇨🇱🇨🇱🇨🇱👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mellado_marlene,"Quiero este presidente ,por q chile tenga un presidente buen mozo😂",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lotorouse,"🇨🇱🇨🇱🇨🇱❤️❤️❤️ KAST, siempre 🇨🇱🇨🇱🇨🇱 KAST",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mariamuet,Kast Kast Kast,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
almonacidmaribel,🇨🇱👏🙌,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rossanacorream,Cuando vienes a Quillota?🇨🇱❤️🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
julie_taolivazou,julie_taolivazou,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
geniniiiii_,😍😍😍😍,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
geniniiiii_,Saludame,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
geniniiiii_,Kast presidente,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
geniniiiii_,Te amoooo,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
e.margottgavilan,Vamos mi Presi🇨🇱🔥,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jc_maldonado777,🇨🇱🇨🇱🇨🇱 voto Kast 🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jimmyjhonroaraya,🫡🫡🫡🫡🫡🫡🫡🫡🫡🫡🫡💯💯💯💯💯💯💯💯💯💯💯💙💙💙💙💙💙💙👍👍👍👍👍👍👍👍👍👍,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
blaksigual,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
luis_vega.m,Vamos. Vamos que se puede 🇨🇱🇨🇱🔥👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lorenacuevas099,🇨🇱👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
kena1.4,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mildretconsejal,@pnlp06,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
chiqui_genova,🙌❤️🇨🇱👏👏🇨🇱Chile lo nesecita!!,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
brantconsuelo7772021,👏👏👏🇨🇱🇨🇱🇨🇱vamos Kast presidente 💪 👍 ❤️❤️❤️🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudia_m.cas,Pasará x Osorno?,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
abreuevioleth,🇨🇱❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mat1as_fuentes,Grande presidente 👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
magalybasso_baeza,Firmes y adelante 💪 👏👏👏👏🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
claudiachaparrocaceres66,JAK 🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
elena_martinez___,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marianelapolancomelende,👏👏👏👏👏👏👏❤️❤️❤️🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
loreto_matus,@joseantoniokast Presidente 2026 🇨🇱❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
makazelda,🇨🇱❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
antonio.jopia,José Antonio somos tocallo es. Kekitara pensiones,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_renueva_tucloset_,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
geeenesiscg,Tremendo recibimiento 😍,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ale_reyes21,😍😍😍🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mariarosa_rubio,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱❤️❤️❤️❤️❤️❤️Kast nuestro presidente 👏👏👏🇨🇱❤️❤️❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
migsanantillanca,El Salmon Summit será transmitido por tv y/o radio? Alguien sabe?,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
dannytoledo2020,Cuando viene a Talcahuano?? Hace cuatro años lo fuimos a ver con mis hijos pequeños y ahora ya crecieron..somos todos fanáticos de Kast. Confiamos en que se preocupará de la clase media y no nos dejará en el olvide..además de nunca dejarnos abandonados en la teriible delincuencia que llegó a nuestro país.,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
by_isagalarza,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
oli.via1967,El mejor de los mejores 1000%,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maurorland,🔥🔥vamosss,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
vicentesilvavega_,Grande recorriendo todos los rincones de chile 🇨🇱💪🏻💪🏻,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_pisty_,A limpiar el país presidente 🙌💪,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maurorland,🇨🇱🇨🇱💪🏽con todo,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
evelynhenriquezcubillos,❤️❤️❤️❤️🙌❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
andres_flores2.0,"Vamos don Jose Antonio a ganar se ha dicho....yo le jugo campaña con mi familia, amigos y en el negocio que tengo (minimarket) ...se que usted ganara y será un excelente presidente...Dios lo bendiga y saludos desde Coquimbo...",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yeye8937,@andres_flores2.0 🙌🙌🙌🔥❤️🔥❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
noemimartinez92,❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
andres_flores2.0,Hago campaña era la palabra...jajaja...,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
estercabrerac,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
bernivaldesc,👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mariela.rubilar.547,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maritza.oporto_2020,❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
antoibacache._,👏❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ayun_kids,👏👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
manusepual_,🚨 FENÓMENO BARRIAL ‼️ !!! @joseantoniokast presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
josefariveros45,Kast 🇨🇱 🇨🇱 👏🙌,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
villenacl2.0,Cuando viene usted Osorno?,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
dalitralmaquiriban,"👏👏👏 muy bien candidato, muchas suerte en todo ese trabajo territorial que está realizando",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lilisol_benitobianca,👏👏👏👏👏👏👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
seba_aravena__,Grande nuestro Presidente @joseantoniokast !!! #KastPresidente 🇨🇱💪🏻,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
roxanaascoy,❤️❤️❤️❤️Grande presi!!! 😍😍😍,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sothers_marcelo,Que actividad tendrá en Pto. Montt? Me la perderé sin falta!,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
leticiawenig,Kast 🇨🇱 👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sandracastro647,👏👏👏💪💪💪❤️❤️❤️🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
malelifigue,Presidente José Antonio Kast 😍,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
tiendaolirose,"Maravilloso,en Puerto Montt",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
juvenal.barrera.1,"KAST será un lujo de presidente y elegirá a colaboradores de excelencia académica para conformar su equipo de trabajo. Es el candidato más preparado e idóneo para gobernar y recuperar nuestro país. Por carácter, conocimiento, coherencia, determinación y sentido país. KAST PRESIDENTE 2026 y no hay más.",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alejandra.aguilera.i,Vamos con todo,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lauritgirl2,🔥🔥🔥,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
fran853503,Chillan mi presi 😎😎😎😎,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
trebor0484,👏👏👏👏👏👏👏🙌🇨🇱💪🏾,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sjairaedo,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
patricio_1520,🇨🇱🇨🇱🇨🇱,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
duarteraissaf,❤️❤️❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alejandromeza_amma,👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
greisparadarojas,👏👏👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
janetalfaroleon,"KAST ES LO QUE CHILE NECESITA!!!!🇨🇱🇨🇱🇨🇱 BORIC YA NO CAMBIÓ ESTE PAIS, AHORA ES LA OPORTUNIDAD DE HACERLO!!!!",https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
teresafalcon9989,MÁS LINDO MI PRESIDENTE KAST PRESIDENTE 2026 CHILE LIBRE DEL COMUNISMO NO MÁS ZURDOS EN CHILE KAST KAST🇨🇱❤️🇨🇱❤️🇨🇱❤️🇨🇱❤️🇨🇱❤️🇨🇱❤️,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aysel74.es,🔥🙌👏,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
eduardo.vermont,A recuperar chile💪🏻💪🏻💪🏻💪🏻💪🏻,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mariana01mc,Cuándo a Concepción?,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jcontreras_ase,Futuro Presidente 2026,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
leonardogabrielfuentealba,En la Araucanía igual lo necesitamos futuro presidente espero nosé olvide de nosotros,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mayorga_cristian_,Vamos 🔥🔥🔥,https://www.instagram.com/reel/DMY9jSwthzP/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
