Usuario,Comentario,url_instagram
iambarbaraa,Mi presi ❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
loreto.rios.29,"Necesitamos a un presidente que sea como un papá para volver a rescatar nuestro país . En proceso, seguridad y esperanza",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yolita.dlr,🇨🇱🇨🇱🇨🇱🇨🇱vamos kast,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sakyfullmax,Por favor sueldos en uf,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
patricia.vasquez.58726,🙌🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sergiopobletesoto,"Lo Mejor para Chile, José Antonio Kast Presidente 👍 💪 👏 A Recuperar nuestro País ahora yá...",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
francistorres1991,KAST presidente 💪🏻😎🇨🇱❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
dai_brau,Es guapo José Antonio ❤️😍 tiene mucha estampa y presencia 💪🇨🇱🙌👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
el_rey_del_ludo,Todos los que queremos un futuro y tranquilidad para nuestros hijos y por el bien del país estamos contigo,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cristian_mrt,Salvemos de los comunistas por favor confío en usted,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carmenpazosoriog,Dios lo bendiga y la Virgen del Carmen lo acompañe y proteja,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
diego.uno,"José Antonio Kast será citado por comisión que indaga nexos con banda de robo de cables
La instancia busca que el presidenciable entregue antecedentes de la banda criminal de robo de cables liderada por el militante republicano Francisco San Martin, debido a su cercanía con él.",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cris.velasquezm,@diego.uno ya listo gracias! Seguimos vamos kast,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mauriciocalupin,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱 kast presidente,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
miriam.aliante,Kast presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
emmanuel_garces_o,KAST 2026 ESPERO PUEDAS SER EL PRÓXIMO PRESIDENTE DE CHILE,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
maria.eugenia0407,Apoyo Kast👏👏👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
juliana_macarena7,Saludos desde Curicó presidente 👏👏👏🥹🫶,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
antopabli3,Vamos mi presidente 💪🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cris.velasquezm,Mi presidente 👏👏👏🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jexzika,Tiene que ganar. O sino nos comerá el COMUNISMO,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
malvinatrelles,😂😂😂😂😂😂,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
diegogabrielbarak,KAST PRESIDENTE DE CHILE 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mgguinez,Mi presi,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ignacianino26,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
crazynurse2019,Excelente 👏🏻👏🏻👏🏻👏🏻👏🏻,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
el_rey_del_ludo,👏👏bravo mi presidente,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gaetekresse,Vamos que se puede...y será hermoso,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
amimanera186,KAST PRESIDENTE 🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_with_a_star_,😍🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
arcangel_gabrielito,🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
lucca_costa73,"Kast, Presidente!",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
3518rob,Vamos kast!!! 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
salomon_acuna,Kast presidente 🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marionjeldresaravena,Vamos kast🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
papiriki_5436,Tod@s somos kast 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_.17.08.16._,Mi presidente 🙌🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
eugeniaquilaqueo,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gatita_loira,Vamos 💪 mi futuro presidente 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
christianantonioguzmancanales,Sigamos. Kast. Nuestra esperanza y solucion.,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ux.michell,Futuro presidente 🇨🇱😍,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
david_enrique1978,🇨🇱🇨🇱🇨🇱👍🏻,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
torr3scpazl,Nuestro presidente❤️,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
leticiafigueroa25,Y guanqueros cuando?,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yiya.millas,Único grande y nuestro!!!!! 🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
aliciagonzalez596,"Digno de un presidente,recorrer Chile ,kast presidente 🇨🇱🇨🇱🇨🇱❤️",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ormenoterrazas,🇨🇱 👏👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
clau_restaura,"Es lo que hay que hacer. Mi madre es psicóloga organizacional, ha recorrido todos ésos lugares por su trabajo. Hay mucho que hacer, mucho que atender, mucho abandono, mucha descontencion en esas localidades alejadas. El centro es muy indolente y muy indiferente con Chile. Hay que saldar ésa deuda 🇨🇱❤️",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marcelupiz,Kast kast kast !!,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
silvaakik,🇨🇱🙌,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
gladys.bermedo,🙌👏👏👏👏🇨🇱👏👏👏👏Exito.,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
arlettevalery,🙌❤️👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
tejidosanclau,💪💪💪,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mirthabastiasmira,Es verdad que quiere anular la PGU? Por favor contésteme,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
nelidaeliott,"@mirthabastiasmira es una de las tantas mentiras que leerá.. busque información y se dará cuenta.. no crea todo lo que lee aquí, se lo aconsejo..",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ssulkky,"@mirthabastiasmira lee el plan del gobierno, vas a quedar loca con todas las estupideces que hay",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
paty_godoyc,"@mirthabastiasmira Noooo, todo lo que dicen está en la sucia campaña que obvio hablarán peste 💪🇨🇱vamos por Kast",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ivangarridoparada,Grande presidente 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alejandranavarro436,Por un chile libre de narcos..Kast presidente!!🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
cristian.exs,👏,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
diiiego_salazar,Mejor economía 🇨🇱,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
34 193 Me gusta,,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
"Más publicaciones de joseantoniokast
10,7 mil
4314",,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
"10,7 mil
4314",,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
Español (España),"Inicio
Búsqueda
Explorar
Reels
Mensajes
Notificaciones
Crear
Perfil
Más
También de Meta",https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
Mensajes,Mensajes,https://www.instagram.com/p/DMNnQidOHb8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
