Usuario,Comentario,url_instagram
alejandro_rider00,🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
milo.ayala_1,Bien @joseantoniokast ❤️🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
c4miloo_17,👏🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
ortizhernancuevas,Excelente presidente,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
yeye8937,🙌🙌🙌🙌🙌🙌🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alfredoterapias,👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
27_sarerg,🔥👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marciaalejandradiazrivera,👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
karen_gutierrezmeneses,👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jc_maldonado777,👏👏👏👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carlosaltamira2,"Alguien me contó que Kast era sionista. Increíble que un tan ario y hermoso, vigiroso puede acreditarsele tan barbarico rumor.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
magdalenacofre,🇨🇱 ❤️🙌🏼,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
george_andrews_82,👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
l.orlando1974,👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
iamcatarr,🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
manediaz_leon,"Colgando en tus manos...José Antonio. Me recordó la canción. Grande José Antonio, somos más y más cada día.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
parys.mph,👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mau.spoon,👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rodrigo_alarcon_flores,👏👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sorayamonardes,🙌🙌🙌🙌👏👏😍😍😍😍😍😍,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marcelupiz,No más pobreza y delincuencia foránea …no más,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
enzojohan9,💪💪💪💪💪💪💪🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_ga.nt,Cuando por Arica el futuro presidente?,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
rose_marie_salas,"Dios permita que gane,lo deseo de todo corazón 6",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
delia_uribe_m,🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
espiritulibre8261,🇨🇱Kast Presidente de Chile 🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jorgechavezgarrido,Ponga militares en las calles y cierre las fronteras ....van nuestros votos,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
paulaescalonarovegno,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
andres.brionest_bfn,Así somos los Republicanos 💪🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
tomas.marav,"Necesitamos un Presidente como el, que trabaje en terreno, que se preocupe y ocupe de las urgencias sociales de los chilenos #KastPresidente 🫡🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
carlos.penal123,👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
pamehurtado89,😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
leguar,Vamos a tener que votar este caballero y así evitar que salga la carita de globo aunque la verdad no estoy de acuerdo pero es mal menor. Saludos,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alejandropq.p,Kast presidente 🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alvarovelozo,"Mañana es un buen día para salir escuchando

vota 2 vota kast",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
conchetumatix,Aguante la tecnocracia,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matiasespinozau99,Espectacular 🇨🇱🇨🇱👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
alzt1971,Tiene mi voto 🇨🇱👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matiasespinozau99,🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matiasespinozau99,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
sweethousedolls,Grande Presidente! 👏👏👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
_.christiiaan,👏👏👏👏👏👏🇨🇱🇨🇱🇨🇱🇨🇱❤️❤️❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
krysnavaleria,🇨🇱🇨🇱❤️,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
hilda.b.hernandez.1,hilda.b.hernandez.1,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
soy_la_clau47,Eso es campaña real 🇨🇱👏 conocer a la gente,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
shalom_xto,👏👏👏👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mendez.bernarda,José Antonio kast nuestro futuro presidente 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
a.pedrs,🙌,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
matias_saravia0,Devuelve los cables!!!!,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
marcelo_echegovia,marcelo_echegovia,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
magidorela,Kast presidente,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
diego.uno,"José Antonio Kast será citado por comisión que indaga nexos con banda de robo de cables
La instancia busca que el presidenciable entregue antecedentes de la banda criminal de robo de cables liderada por el militante republicano Francisco San Martin, debido a su cercanía con él.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
paaaooolaaaaarozas,👏👏👏👏👏,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
paaaooolaaaaarozas,🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
jose679416,Vamos Kast mi presidente,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
mayela042000,"Ya Nadie quiere saber de politiquería , pero usted la ejerce desde lo social y es ahí donde la política se hace ciencia 🇨🇱🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
erikadiaz581,"No más comunismo en la presidencia,ni nietos inexpertos sin estudios🇨🇱",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
erikadiaz581,"La única persona que nos puede sacar del hoyo en que estamos, es José Antonio Kast.",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
andres_atxurra,😂😂😂,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
taby__gatita__24,Hecese una vueltita por la Araucanía somos la región más abandonada y empobrecida del país,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
Ver comentarios ocultos,,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
4177 Me gusta,,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
"Más publicaciones de joseantoniokast
10,7 mil
4314",,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
"10,7 mil
4314",,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
Español (España),"Inicio
Búsqueda
Explorar
Reels
Mensajes
Notificaciones
Crear
Perfil
Más
También de Meta",https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
Mensajes,Mensajes,https://www.instagram.com/p/DMJeiiSO0Ds/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
